Customer.ID,Customer.Name,Region,total_sales,rank_in_region
PO-91801,Philisse Overcash,Africa,416,433.0
PO-91802,Philisse Overcash,Canada,88,110.0
PO-91803,Philisse Overcash,EMEA,727,346.0
PO-91951,Phillina Ober,Africa,7799,3.0
PO-91952,Phillina Ober,Canada,27,133.0
PO-91953,Phillina Ober,EMEA,403,459.0
PP-189551,Paul Prost,North Asia,3406,66.0
PP-189551,Paul Prost,Oceania,4767,32.0
PP-189551,Paul Prost,Southeast Asia,627,372.0
PP-189552,Paul Prost,Central,5217,72.0
PP-189552,Paul Prost,South,83,1028.0
PP-189553,Paul Prost,Caribbean,91,340.0
PP-189553,Paul Prost,Central,442,1116.0
PP-189554,Paul Prost,Central,865,880.0
PP-189554,Paul Prost,East,1544,128.0
PP-189554,Paul Prost,South,2475,147.0
PP-189554,Paul Prost,West,2370,79.0
PP-89551,Paul Prost,Africa,232,513.0
PP-89552,Paul Prost,EMEA,128,578.0
PR-188801,Patrick Ryan,Central Asia,631,295.0
PR-188801,Patrick Ryan,North Asia,350,400.0
PR-188801,Patrick Ryan,Oceania,936,354.0
PR-188801,Patrick Ryan,Southeast Asia,1386,237.0
PR-188802,Patrick Ryan,Central,1961,474.0
PR-188802,Patrick Ryan,North,1824,198.0
PR-188802,Patrick Ryan,South,112,1004.0
PR-188803,Patrick Ryan,Central,354,1165.0
PR-188803,Patrick Ryan,North,2455,118.0
PR-188803,Patrick Ryan,South,1395,342.0
PR-188804,Patrick Ryan,Central,158,1316.0
PR-188804,Patrick Ryan,South,154,969.0
PR-188804,Patrick Ryan,West,1529,159.0
PR-88801,Patrick Ryan,Africa,517,398.0
PR-88802,Patrick Ryan,Canada,289,62.0
PR-88803,Patrick Ryan,EMEA,279,513.0
PS-187601,Pamela Stobb,Central Asia,1168,205.0
PS-187601,Pamela Stobb,Oceania,1387,279.0
PS-187601,Pamela Stobb,Southeast Asia,1407,234.0
PS-187602,Pamela Stobb,Central,5006,80.0
PS-187602,Pamela Stobb,North,781,486.0
PS-187602,Pamela Stobb,South,746,602.0
PS-187603,Pamela Stobb,Central,69,1393.0
PS-187603,Pamela Stobb,North,3126,65.0
PS-187603,Pamela Stobb,South,57,1054.0
PS-187604,Pamela Stobb,Central,648,993.0
PS-187604,Pamela Stobb,East,953,215.0
PS-187604,Pamela Stobb,West,581,341.0
PS-189701,Paul Stevenson,Central Asia,491,332.0
PS-189701,Paul Stevenson,North Asia,1778,164.0
PS-189701,Paul Stevenson,Oceania,2228,163.0
PS-189701,Paul Stevenson,Southeast Asia,1491,213.0
PS-189702,Paul Stevenson,Central,2301,390.0
PS-189702,Paul Stevenson,North,391,671.0
PS-189702,Paul Stevenson,South,1980,212.0
PS-189703,Paul Stevenson,Caribbean,41,378.0
PS-189703,Paul Stevenson,Central,1656,575.0
PS-189703,Paul Stevenson,North,1829,196.0
PS-189703,Paul Stevenson,South,2760,117.0
PS-189704,Paul Stevenson,Central,249,1250.0
PS-189704,Paul Stevenson,East,28,518.0
PS-189704,Paul Stevenson,South,89,1022.0
PS-189704,Paul Stevenson,West,912,259.0
PS-190451,Penelope Sewall,Central Asia,635,292.0
PS-190451,Penelope Sewall,North Asia,2519,108.0
PS-190451,Penelope Sewall,Oceania,3087,108.0
PS-190451,Penelope Sewall,Southeast Asia,1937,161.0
PS-190452,Penelope Sewall,Central,7012,19.0
PS-190453,Penelope Sewall,Central,4289,121.0
PS-190453,Penelope Sewall,North,150,834.0
PS-190453,Penelope Sewall,South,2782,115.0
PS-190454,Penelope Sewall,Central,79,1383.0
PS-190454,Penelope Sewall,East,123,460.0
PS-190454,Penelope Sewall,South,3267,83.0
PS-190454,Penelope Sewall,West,3373,38.0
PS-87601,Pamela Stobb,Africa,531,393.0
PS-87602,Pamela Stobb,EMEA,1175,219.0
PS-89701,Paul Stevenson,Africa,57,606.0
PS-89702,Paul Stevenson,EMEA,1339,192.0
PS-90451,Penelope Sewall,Africa,341,469.0
PS-90452,Penelope Sewall,EMEA,489,428.0
PT-190901,Pete Takahito,North Asia,1249,237.0
PT-190901,Pete Takahito,Oceania,1517,261.0
PT-190901,Pete Takahito,Southeast Asia,32,570.0
PT-190902,Pete Takahito,Central,1492,625.0
PT-190902,Pete Takahito,North,284,733.0
PT-190902,Pete Takahito,South,777,586.0
PT-190903,Pete Takahito,Caribbean,400,221.0
PT-190903,Pete Takahito,Central,317,1193.0
PT-190903,Pete Takahito,North,2099,158.0
PT-190903,Pete Takahito,South,42,1068.0
PT-190904,Pete Takahito,Central,100,1363.0
PT-190904,Pete Takahito,South,60,1051.0
PT-90901,Pete Takahito,Africa,804,297.0
PT-90902,Pete Takahito,EMEA,3881,26.0
PV-189851,Paul Van Hugh,Central Asia,652,286.0
PV-189851,Paul Van Hugh,North Asia,167,467.0
PV-189851,Paul Van Hugh,Oceania,440,487.0
PV-189851,Paul Van Hugh,Southeast Asia,1458,219.0
PV-189852,Paul Van Hugh,Central,2225,409.0
PV-189852,Paul Van Hugh,North,31,928.0
PV-189852,Paul Van Hugh,South,57,1054.0
PV-189853,Paul Van Hugh,Caribbean,136,315.0
PV-189853,Paul Van Hugh,Central,409,1131.0
PV-189853,Paul Van Hugh,North,499,618.0
PV-189853,Paul Van Hugh,South,3592,61.0
PV-189854,Paul Van Hugh,Central,1043,798.0
PV-189854,Paul Van Hugh,East,91,475.0
PV-189854,Paul Van Hugh,West,1741,132.0
PV-89851,Paul Van Hugh,Africa,3156,43.0
PV-89852,Paul Van Hugh,EMEA,3235,48.0
PW-190301,Pauline Webber,Central Asia,211,405.0
PW-190301,Pauline Webber,Oceania,124,582.0
PW-190301,Pauline Webber,Southeast Asia,791,332.0
PW-190302,Pauline Webber,Central,1670,571.0
PW-190302,Pauline Webber,North,3129,64.0
PW-190302,Pauline Webber,South,1189,406.0
PW-190303,Pauline Webber,Caribbean,813,129.0
PW-190303,Pauline Webber,Central,330,1184.0
PW-190303,Pauline Webber,North,1094,380.0
PW-190304,Pauline Webber,Central,116,1348.0
PW-190304,Pauline Webber,East,1589,120.0
PW-190304,Pauline Webber,South,78,1033.0
PW-190304,Pauline Webber,West,1671,139.0
PW-192401,Pierre Wener,Central Asia,219,402.0
PW-192401,Pierre Wener,Oceania,51,610.0
PW-192401,Pierre Wener,Southeast Asia,293,465.0
PW-192402,Pierre Wener,Central,851,886.0
PW-192402,Pierre Wener,North,172,815.0
PW-192403,Pierre Wener,Caribbean,1106,88.0
PW-192403,Pierre Wener,Central,135,1331.0
PW-192403,Pierre Wener,North,421,655.0
PW-192403,Pierre Wener,South,15,1095.0
PW-192404,Pierre Wener,Central,408,1132.0
PW-192404,Pierre Wener,East,2971,49.0
PW-192404,Pierre Wener,South,2,1108.0
PW-192404,Pierre Wener,West,541,347.0
PW-90301,Pauline Webber,Africa,509,401.0
PW-90302,Pauline Webber,EMEA,574,395.0
PW-92401,Pierre Wener,Africa,1097,233.0
PW-92402,Pierre Wener,EMEA,140,569.0
QJ-192551,Quincy Jones,North Asia,5992,14.0
QJ-192551,Quincy Jones,Oceania,34,619.0
QJ-192551,Quincy Jones,Southeast Asia,130,526.0
QJ-192552,Quincy Jones,Central,378,1150.0
QJ-192552,Quincy Jones,South,2936,105.0
QJ-192553,Quincy Jones,Caribbean,272,251.0
QJ-192553,Quincy Jones,Central,1834,516.0
QJ-192553,Quincy Jones,North,510,611.0
QJ-192554,Quincy Jones,Central,334,1180.0
QJ-192554,Quincy Jones,East,5434,14.0
QJ-192554,Quincy Jones,South,343,822.0
QJ-92551,Quincy Jones,Africa,165,551.0
QJ-92552,Quincy Jones,EMEA,223,536.0
RA-192851,Ralph Arnett,Central Asia,2766,82.0
RA-192851,Ralph Arnett,North Asia,512,358.0
RA-192852,Ralph Arnett,Central,2980,255.0
RA-192852,Ralph Arnett,South,4978,20.0
RA-192853,Ralph Arnett,Caribbean,2422,22.0
RA-192853,Ralph Arnett,Central,83,1379.0
RA-192853,Ralph Arnett,North,437,645.0
RA-192853,Ralph Arnett,South,22,1088.0
RA-192854,Ralph Arnett,Central,18,1442.0
RA-192854,Ralph Arnett,East,579,300.0
RA-192854,Ralph Arnett,South,79,1032.0
RA-192854,Ralph Arnett,West,1943,113.0
RA-198851,Ruben Ausman,Central Asia,694,279.0
RA-198851,Ruben Ausman,North Asia,4669,27.0
RA-198852,Ruben Ausman,Central,2389,369.0
RA-198852,Ruben Ausman,North,497,619.0
RA-198853,Ruben Ausman,Caribbean,236,268.0
RA-198853,Ruben Ausman,Central,2142,426.0
RA-198853,Ruben Ausman,North,976,417.0
RA-198854,Ruben Ausman,South,2529,139.0
RA-198854,Ruben Ausman,West,1303,191.0
RA-199151,Russell Applegate,North Asia,609,345.0
RA-199151,Russell Applegate,Oceania,1863,205.0
RA-199151,Russell Applegate,Southeast Asia,1423,228.0
RA-199152,Russell Applegate,Central,668,979.0
RA-199152,Russell Applegate,North,726,510.0
RA-199152,Russell Applegate,South,3094,95.0
RA-199153,Russell Applegate,Caribbean,230,269.0
RA-199153,Russell Applegate,North,1775,212.0
RA-199153,Russell Applegate,South,5796,11.0
RA-199154,Russell Applegate,Central,1944,478.0
RA-199154,Russell Applegate,East,49,505.0
RA-199154,Russell Applegate,South,487,739.0
RA-199154,Russell Applegate,West,2314,82.0
RA-199451,Ryan Akin,Oceania,432,489.0
RA-199451,Ryan Akin,Southeast Asia,294,464.0
RA-199452,Ryan Akin,Central,2743,297.0
RA-199452,Ryan Akin,South,1696,270.0
RA-199453,Ryan Akin,Caribbean,216,276.0
RA-199453,Ryan Akin,Central,262,1239.0
RA-199453,Ryan Akin,North,2260,134.0
RA-199453,Ryan Akin,South,2107,189.0
RA-199454,Ryan Akin,Central,321,1190.0
RA-199454,Ryan Akin,East,25,520.0
RA-199454,Ryan Akin,South,709,621.0
RA-199454,Ryan Akin,West,631,327.0
RA-92851,Ralph Arnett,Africa,2760,61.0
RA-92852,Ralph Arnett,Canada,295,61.0
RA-92853,Ralph Arnett,EMEA,3170,49.0
RA-98851,Ruben Ausman,Africa,59,604.0
RA-98852,Ruben Ausman,Canada,154,84.0
RA-98853,Ruben Ausman,EMEA,291,508.0
RA-99151,Russell Applegate,Africa,201,530.0
RA-99152,Russell Applegate,EMEA,219,539.0
RA-99451,Ryan Akin,Africa,1012,246.0
RA-99452,Ryan Akin,EMEA,1034,257.0
RB-193301,Randy Bradley,Central Asia,523,321.0
RB-193301,Randy Bradley,North Asia,335,407.0
RB-193301,Randy Bradley,Oceania,2862,122.0
RB-193301,Randy Bradley,Southeast Asia,74,547.0
RB-193302,Randy Bradley,Central,4529,103.0
RB-193302,Randy Bradley,North,1270,329.0
RB-193302,Randy Bradley,South,2851,113.0
RB-193303,Randy Bradley,Caribbean,22,396.0
RB-193303,Randy Bradley,North,4417,22.0
RB-193303,Randy Bradley,South,470,745.0
RB-193304,Randy Bradley,Central,338,1177.0
RB-193304,Randy Bradley,East,670,278.0
RB-193601,Raymond Buch,Central Asia,1525,168.0
RB-193601,Raymond Buch,North Asia,4385,36.0
RB-193601,Raymond Buch,Oceania,3850,74.0
RB-193601,Raymond Buch,Southeast Asia,346,447.0
RB-193602,Raymond Buch,Central,3479,186.0
RB-193602,Raymond Buch,North,32,927.0
RB-193603,Raymond Buch,Central,28,1432.0
RB-193603,Raymond Buch,North,312,714.0
RB-193603,Raymond Buch,South,123,996.0
RB-193604,Raymond Buch,Central,20,1440.0
RB-193604,Raymond Buch,East,692,273.0
RB-193604,Raymond Buch,South,60,1051.0
RB-193604,Raymond Buch,West,14345,1.0
RB-194351,Richard Bierner,Central Asia,4009,44.0
RB-194351,Richard Bierner,North Asia,29,533.0
RB-194351,Richard Bierner,Southeast Asia,928,299.0
RB-194352,Richard Bierner,Central,21,1439.0
RB-194352,Richard Bierner,North,72,893.0
RB-194353,Richard Bierner,Central,825,901.0
RB-194353,Richard Bierner,North,1881,184.0
RB-194353,Richard Bierner,South,1190,405.0
RB-194354,Richard Bierner,Central,145,1326.0
RB-194354,Richard Bierner,East,919,222.0
RB-194354,Richard Bierner,South,23,1087.0
RB-194354,Richard Bierner,West,1576,150.0
RB-194651,Rick Bensley,Central Asia,3309,60.0
RB-194651,Rick Bensley,Oceania,4099,59.0
RB-194652,Rick Bensley,Central,1024,809.0
RB-194652,Rick Bensley,North,166,820.0
RB-194653,Rick Bensley,Caribbean,1863,35.0
RB-194653,Rick Bensley,Central,657,987.0
RB-194653,Rick Bensley,North,180,809.0
RB-194653,Rick Bensley,South,1167,417.0
RB-194654,Rick Bensley,Central,1894,499.0
RB-194654,Rick Bensley,East,1040,199.0
RB-194654,Rick Bensley,South,270,876.0
RB-194654,Rick Bensley,West,1510,164.0
RB-195701,Rob Beeghly,Central Asia,1188,203.0
RB-195701,Rob Beeghly,Oceania,634,432.0
RB-195702,Rob Beeghly,Central,1366,664.0
RB-195702,Rob Beeghly,North,176,812.0
RB-195702,Rob Beeghly,South,5246,16.0
RB-195703,Rob Beeghly,Caribbean,275,249.0
RB-195703,Rob Beeghly,Central,984,828.0
RB-195703,Rob Beeghly,North,199,792.0
RB-195703,Rob Beeghly,South,366,807.0
RB-195704,Rob Beeghly,Central,428,1124.0
RB-195704,Rob Beeghly,South,30,1080.0
RB-195704,Rob Beeghly,West,70,537.0
RB-196451,Robert Barroso,Southeast Asia,2377,117.0
RB-196452,Robert Barroso,Central,879,875.0
RB-196452,Robert Barroso,North,89,880.0
RB-196452,Robert Barroso,South,612,664.0
RB-196453,Robert Barroso,Caribbean,467,203.0
RB-196453,Robert Barroso,Central,1109,771.0
RB-196453,Robert Barroso,South,220,917.0
RB-196454,Robert Barroso,South,104,1011.0
RB-196454,Robert Barroso,West,117,510.0
RB-197051,Roger Barcio,North Asia,4292,39.0
RB-197051,Roger Barcio,Southeast Asia,631,371.0
RB-197052,Roger Barcio,Central,101,1362.0
RB-197052,Roger Barcio,North,37,922.0
RB-197052,Roger Barcio,South,229,908.0
RB-197053,Roger Barcio,Caribbean,147,311.0
RB-197053,Roger Barcio,Central,1349,671.0
RB-197053,Roger Barcio,South,434,766.0
RB-197054,Roger Barcio,Central,275,1229.0
RB-197054,Roger Barcio,East,1787,103.0
RB-197054,Roger Barcio,West,6,579.0
RB-197951,Ross Baird,Central Asia,205,407.0
RB-197951,Ross Baird,North Asia,1640,179.0
RB-197951,Ross Baird,Oceania,526,463.0
RB-197951,Ross Baird,Southeast Asia,105,536.0
RB-197952,Ross Baird,Central,812,909.0
RB-197952,Ross Baird,North,674,536.0
RB-197953,Ross Baird,Caribbean,412,216.0
RB-197953,Ross Baird,Central,1534,609.0
RB-197953,Ross Baird,North,1728,222.0
RB-197953,Ross Baird,South,5789,12.0
RB-197954,Ross Baird,Central,15,1445.0
RB-197954,Ross Baird,East,3654,35.0
RB-197954,Ross Baird,South,1720,261.0
RB-197954,Ross Baird,West,244,446.0
RB-93301,Randy Bradley,Africa,2079,95.0
RB-93302,Randy Bradley,EMEA,2458,82.0
RB-93601,Raymond Buch,Africa,171,547.0
RB-93602,Raymond Buch,EMEA,233,530.0
RB-94351,Richard Bierner,Africa,215,522.0
RB-94352,Richard Bierner,EMEA,2964,56.0
RB-94651,Rick Bensley,Africa,418,431.0
RB-94652,Rick Bensley,EMEA,3257,46.0
RB-95701,Rob Beeghly,Africa,267,497.0
RB-95702,Rob Beeghly,EMEA,320,495.0
RB-96451,Robert Barroso,Africa,147,561.0
RB-96452,Robert Barroso,EMEA,135,572.0
RB-97051,Roger Barcio,Africa,4267,20.0
RB-97052,Roger Barcio,Canada,285,63.0
RB-97053,Roger Barcio,EMEA,1464,173.0
RB-97951,Ross Baird,Africa,68,598.0
RB-97952,Ross Baird,EMEA,188,554.0
RC-198251,Roy Collins,Oceania,22,626.0
RC-198251,Roy Collins,Southeast Asia,756,339.0
RC-198252,Roy Collins,Central,2444,360.0
RC-198252,Roy Collins,North,1736,221.0
RC-198253,Roy Collins,Caribbean,149,309.0
RC-198253,Roy Collins,Central,539,1055.0
RC-198253,Roy Collins,North,1080,387.0
RC-198253,Roy Collins,South,225,912.0
RC-198254,Roy Collins,Central,328,1186.0
RC-198254,Roy Collins,East,182,428.0
RC-198254,Roy Collins,South,36,1074.0
RC-198254,Roy Collins,West,422,380.0
RC-199601,Ryan Crowe,North Asia,1117,251.0
RC-199601,Ryan Crowe,Oceania,1419,273.0
RC-199601,Ryan Crowe,Southeast Asia,604,379.0
RC-199602,Ryan Crowe,Central,1860,511.0
RC-199602,Ryan Crowe,North,1041,401.0
RC-199603,Ryan Crowe,Central,261,1240.0
RC-199603,Ryan Crowe,South,710,620.0
RC-199604,Ryan Crowe,Central,234,1260.0
RC-199604,Ryan Crowe,East,289,392.0
RC-199604,Ryan Crowe,South,35,1075.0
RC-199604,Ryan Crowe,West,328,412.0
RC-98251,Roy Collins,EMEA,37,622.0
RC-99601,Ryan Crowe,Africa,1610,151.0
RC-99602,Ryan Crowe,EMEA,31,625.0
RD-194801,Rick Duston,Central Asia,133,437.0
RD-194801,Rick Duston,Oceania,757,396.0
RD-194802,Rick Duston,Central,3914,147.0
RD-194802,Rick Duston,North,256,753.0
RD-194802,Rick Duston,South,1382,351.0
RD-194803,Rick Duston,Central,2299,391.0
RD-194803,Rick Duston,North,1862,190.0
RD-194803,Rick Duston,South,1608,292.0
RD-194804,Rick Duston,Central,162,1312.0
RD-194804,Rick Duston,East,1745,107.0
RD-194804,Rick Duston,West,2365,80.0
RD-195851,Rob Dowd,Central Asia,716,275.0
RD-195851,Rob Dowd,North Asia,2077,136.0
RD-195851,Rob Dowd,Oceania,74,603.0
RD-195851,Rob Dowd,Southeast Asia,1453,221.0
RD-195852,Rob Dowd,Central,1895,498.0
RD-195852,Rob Dowd,North,2323,124.0
RD-195852,Rob Dowd,South,3890,47.0
RD-195853,Rob Dowd,Central,505,1076.0
RD-195853,Rob Dowd,North,87,882.0
RD-195853,Rob Dowd,South,381,798.0
RD-195854,Rob Dowd,Central,481,1094.0
RD-195854,Rob Dowd,East,85,478.0
RD-195854,Rob Dowd,South,1326,363.0
RD-195854,Rob Dowd,West,1021,240.0
RD-196601,Robert Dilbeck,North Asia,1993,145.0
RD-196601,Robert Dilbeck,Oceania,1724,225.0
RD-196601,Robert Dilbeck,Southeast Asia,351,446.0
RD-196602,Robert Dilbeck,Central,2447,359.0
RD-196602,Robert Dilbeck,North,27,932.0
RD-196602,Robert Dilbeck,South,2871,111.0
RD-196603,Robert Dilbeck,Central,282,1224.0
RD-196603,Robert Dilbeck,North,469,634.0
RD-196604,Robert Dilbeck,Central,2275,395.0
RD-196604,Robert Dilbeck,East,17,527.0
RD-196604,Robert Dilbeck,West,495,361.0
RD-197201,Roger Demir,North Asia,1617,182.0
RD-197201,Roger Demir,Oceania,1631,242.0
RD-197201,Roger Demir,Southeast Asia,595,382.0
RD-197202,Roger Demir,Central,3983,139.0
RD-197202,Roger Demir,North,1068,391.0
RD-197202,Roger Demir,South,244,897.0
RD-197203,Roger Demir,Caribbean,149,309.0
RD-197203,Roger Demir,North,87,882.0
RD-197203,Roger Demir,South,110,1006.0
RD-197204,Roger Demir,Central,223,1268.0
RD-197204,Roger Demir,East,435,347.0
RD-197204,Roger Demir,South,78,1033.0
RD-197204,Roger Demir,West,684,318.0
RD-198101,Ross DeVincentis,North Asia,563,352.0
RD-198101,Ross DeVincentis,Oceania,1584,249.0
RD-198102,Ross DeVincentis,Central,752,944.0
RD-198102,Ross DeVincentis,North,434,647.0
RD-198102,Ross DeVincentis,South,100,1014.0
RD-198103,Ross DeVincentis,Caribbean,603,172.0
RD-198103,Ross DeVincentis,Central,717,959.0
RD-198103,Ross DeVincentis,North,844,461.0
RD-198103,Ross DeVincentis,South,355,815.0
RD-198104,Ross DeVincentis,Central,681,972.0
RD-198104,Ross DeVincentis,East,82,480.0
RD-198104,Ross DeVincentis,South,227,910.0
RD-198104,Ross DeVincentis,West,147,496.0
RD-199001,Ruben Dartt,Central Asia,3765,51.0
RD-199001,Ruben Dartt,North Asia,2010,143.0
RD-199001,Ruben Dartt,Oceania,446,485.0
RD-199002,Ruben Dartt,South,23,1087.0
RD-199003,Ruben Dartt,Caribbean,1207,77.0
RD-199003,Ruben Dartt,North,1291,323.0
RD-199003,Ruben Dartt,South,1606,294.0
RD-199004,Ruben Dartt,Central,899,863.0
RD-199004,Ruben Dartt,East,47,507.0
RD-199004,Ruben Dartt,West,2188,90.0
RD-199301,Russell D'Ascenzo,Central Asia,836,252.0
RD-199301,Russell D'Ascenzo,North Asia,486,369.0
RD-199301,Russell D'Ascenzo,Oceania,2623,133.0
RD-199302,Russell D'Ascenzo,Central,15,1445.0
RD-199302,Russell D'Ascenzo,South,384,796.0
RD-199303,Russell D'Ascenzo,Caribbean,337,233.0
RD-199303,Russell D'Ascenzo,Central,2499,345.0
RD-199303,Russell D'Ascenzo,North,207,787.0
RD-199303,Russell D'Ascenzo,South,939,511.0
RD-199304,Russell D'Ascenzo,Central,347,1170.0
RD-199304,Russell D'Ascenzo,West,624,329.0
RD-94801,Rick Duston,Africa,609,365.0
RD-94802,Rick Duston,Canada,91,108.0
RD-94803,Rick Duston,EMEA,363,473.0
RD-95851,Rob Dowd,Africa,4464,18.0
RD-95852,Rob Dowd,Canada,704,32.0
RD-96601,Robert Dilbeck,Africa,2960,52.0
RD-96602,Robert Dilbeck,Canada,175,79.0
RD-96603,Robert Dilbeck,EMEA,258,522.0
RD-97201,Roger Demir,Africa,2698,64.0
RD-97202,Roger Demir,EMEA,1136,227.0
RD-98101,Ross DeVincentis,Africa,3021,49.0
RD-98102,Ross DeVincentis,EMEA,192,551.0
RD-99001,Ruben Dartt,Africa,280,493.0
RD-99002,Ruben Dartt,EMEA,4558,13.0
RD-99301,Russell D'Ascenzo,Africa,2183,87.0
RD-99302,Russell D'Ascenzo,EMEA,4339,15.0
RE-194051,Ricardo Emerson,North Asia,1445,203.0
RE-194051,Ricardo Emerson,Oceania,5886,18.0
RE-194051,Ricardo Emerson,Southeast Asia,456,416.0
RE-194052,Ricardo Emerson,North,1122,374.0
RE-194053,Ricardo Emerson,Caribbean,577,181.0
RE-194053,Ricardo Emerson,Central,1336,676.0
RE-194053,Ricardo Emerson,North,799,478.0
RE-194053,Ricardo Emerson,South,404,786.0
RE-194054,Ricardo Emerson,East,48,506.0
RE-194501,Richard Eichhorn,Central Asia,961,232.0
RE-194501,Richard Eichhorn,Oceania,1215,303.0
RE-194501,Richard Eichhorn,Southeast Asia,2143,141.0
RE-194502,Richard Eichhorn,Central,2266,398.0
RE-194502,Richard Eichhorn,South,229,908.0
RE-194503,Richard Eichhorn,Caribbean,2970,15.0
RE-194504,Richard Eichhorn,Central,674,977.0
RE-194504,Richard Eichhorn,East,30,517.0
RE-194504,Richard Eichhorn,West,174,479.0
RE-94051,Ricardo Emerson,Africa,868,286.0
RE-94052,Ricardo Emerson,EMEA,1098,236.0
RE-94501,Richard Eichhorn,Africa,1411,181.0
RE-94502,Richard Eichhorn,EMEA,4267,18.0
RF-193451,Randy Ferguson,Central Asia,152,424.0
RF-193451,Randy Ferguson,North Asia,3673,58.0
RF-193451,Randy Ferguson,Oceania,29,623.0
RF-193451,Randy Ferguson,Southeast Asia,774,336.0
RF-193452,Randy Ferguson,Central,1520,615.0
RF-193452,Randy Ferguson,South,1509,316.0
RF-193453,Randy Ferguson,Caribbean,123,321.0
RF-193453,Randy Ferguson,Central,518,1068.0
RF-193453,Randy Ferguson,North,738,505.0
RF-193453,Randy Ferguson,South,1045,469.0
RF-193454,Randy Ferguson,Central,12,1448.0
RF-193454,Randy Ferguson,East,246,405.0
RF-193454,Randy Ferguson,South,2959,102.0
RF-193454,Randy Ferguson,West,93,524.0
RF-197351,Roland Fjeld,Central Asia,303,379.0
RF-197351,Roland Fjeld,Oceania,4657,35.0
RF-197351,Roland Fjeld,Southeast Asia,1895,164.0
RF-197352,Roland Fjeld,Central,354,1165.0
RF-197352,Roland Fjeld,North,966,423.0
RF-197353,Roland Fjeld,Caribbean,568,183.0
RF-197353,Roland Fjeld,Central,98,1365.0
RF-197353,Roland Fjeld,North,778,488.0
RF-197353,Roland Fjeld,South,178,948.0
RF-197354,Roland Fjeld,Central,1572,603.0
RF-197354,Roland Fjeld,East,22,523.0
RF-197354,Roland Fjeld,South,63,1048.0
RF-197354,Roland Fjeld,West,685,317.0
RF-198401,Roy Französisch,Central Asia,1887,129.0
RF-198401,Roy Französisch,North Asia,46,524.0
RF-198401,Roy Französisch,Oceania,870,373.0
RF-198402,Roy Französisch,Central,6943,22.0
RF-198402,Roy Französisch,North,389,672.0
RF-198402,Roy Französisch,South,25,1085.0
RF-198403,Roy Französisch,Caribbean,1406,61.0
RF-198403,Roy Französisch,Central,1123,763.0
RF-198403,Roy Französisch,North,398,668.0
RF-198403,Roy Französisch,South,1045,469.0
RF-198404,Roy Französisch,Central,50,1411.0
RF-198404,Roy Französisch,East,56,500.0
RF-198404,Roy Französisch,South,400,788.0
RF-198404,Roy Französisch,West,441,378.0
RF-93451,Randy Ferguson,Africa,688,333.0
RF-93452,Randy Ferguson,Canada,13,146.0
RF-93453,Randy Ferguson,EMEA,2506,78.0
RF-97351,Roland Fjeld,EMEA,951,279.0
RF-98401,Roy Französisch,Africa,173,545.0
RF-98402,Roy Französisch,EMEA,400,460.0
RH-194951,Rick Hansen,North Asia,90,502.0
RH-194951,Rick Hansen,Oceania,1619,243.0
RH-194951,Rick Hansen,Southeast Asia,743,340.0
RH-194952,Rick Hansen,Central,2236,406.0
RH-194952,Rick Hansen,South,2027,203.0
RH-194953,Rick Hansen,Caribbean,1050,93.0
RH-194953,Rick Hansen,Central,318,1192.0
RH-194953,Rick Hansen,North,124,853.0
RH-194953,Rick Hansen,South,1469,325.0
RH-194954,Rick Hansen,Central,20,1440.0
RH-194954,Rick Hansen,East,3492,37.0
RH-194954,Rick Hansen,South,21,1089.0
RH-194954,Rick Hansen,West,89,526.0
RH-195101,Rick Huthwaite,Central Asia,1163,206.0
RH-195101,Rick Huthwaite,Oceania,285,531.0
RH-195102,Rick Huthwaite,Central,520,1067.0
RH-195102,Rick Huthwaite,North,814,472.0
RH-195102,Rick Huthwaite,South,185,942.0
RH-195103,Rick Huthwaite,Caribbean,41,378.0
RH-195103,Rick Huthwaite,Central,165,1309.0
RH-195103,Rick Huthwaite,North,1367,302.0
RH-195103,Rick Huthwaite,South,81,1030.0
RH-195104,Rick Huthwaite,Central,274,1230.0
RH-195104,Rick Huthwaite,East,2545,62.0
RH-195104,Rick Huthwaite,West,4161,21.0
RH-195551,Ritsa Hightower,Central Asia,34,491.0
RH-195551,Ritsa Hightower,Oceania,596,443.0
RH-195551,Ritsa Hightower,Southeast Asia,3001,78.0
RH-195552,Ritsa Hightower,Central,1281,702.0
RH-195552,Ritsa Hightower,North,874,453.0
RH-195552,Ritsa Hightower,South,844,555.0
RH-195553,Ritsa Hightower,Caribbean,979,105.0
RH-195553,Ritsa Hightower,Central,115,1349.0
RH-195553,Ritsa Hightower,North,410,662.0
RH-195553,Ritsa Hightower,South,69,1042.0
RH-195554,Ritsa Hightower,South,740,605.0
RH-196001,Rob Haberlin,Oceania,165,570.0
RH-196001,Rob Haberlin,Southeast Asia,407,429.0
RH-196002,Rob Haberlin,Central,918,854.0
RH-196002,Rob Haberlin,North,36,923.0
RH-196003,Rob Haberlin,Central,679,974.0
RH-196003,Rob Haberlin,North,137,846.0
RH-196003,Rob Haberlin,South,203,927.0
RH-196004,Rob Haberlin,Central,1306,692.0
RH-196004,Rob Haberlin,South,780,585.0
RH-94951,Rick Hansen,Africa,2833,57.0
RH-94952,Rick Hansen,EMEA,225,534.0
RH-95101,Rick Huthwaite,Africa,585,373.0
RH-95102,Rick Huthwaite,EMEA,1252,203.0
